"idDadosRepresa";"idReservatorio";"dataMedida";"nivelReservatorio";"volUtilReservatorio";"porVolUtilReservatorio";"geracao";"vazaoAfluente";"vazaoDefluente";"produtividade";"vazaoTurbinada";"vazaoVertida";"vazaoTurbinadaVazio"
"1019";"10";"2007-07-14";"284.8699951171875";\N;\N;\N;"181";"225";\N;"133";"91";\N
"1020";"10";"2007-07-15";"284.8500061035156";\N;\N;\N;"138";"225";\N;"134";"91";\N
"1021";"10";"2007-07-16";"284.8399963378906";\N;\N;\N;"181";"225";\N;"133";"91";\N
"1022";"10";"2007-07-17";"284.8299865722656";\N;\N;\N;"181";"225";\N;"133";"91";\N
"1023";"10";"2007-07-18";"284.8200073242188";\N;\N;\N;"182";"225";\N;"134";"91";\N
"1024";"10";"2007-07-19";"284.8200073242188";\N;\N;\N;"225";"215";\N;"128";"91";\N
"1025";"10";"2007-07-20";"284.7999877929688";\N;\N;\N;"179";"225";\N;"134";"91";\N
"1026";"10";"2007-07-21";"284.7799987792969";\N;\N;\N;"138";"225";\N;"134";"91";\N
"1027";"10";"2007-07-22";"284.7099914550781";\N;\N;\N;"0";"224";\N;"134";"91";\N
"1028";"10";"2007-07-23";"284.6799926757812";\N;\N;\N;"94";"224";\N;"134";"90";\N
"1029";"10";"2007-07-24";"284.6600036621094";\N;\N;\N;"138";"224";\N;"134";"90";\N
"1030";"10";"2007-07-25";"284.6400146484375";\N;\N;\N;"138";"224";\N;"134";"90";\N
"1031";"10";"2007-07-26";"284.6300048828125";\N;\N;\N;"181";"224";\N;"134";"90";\N
"1032";"10";"2007-07-27";"284.6199951171875";\N;\N;\N;"181";"224";\N;"134";"90";\N
"1033";"10";"2007-07-28";"284.6199951171875";\N;\N;\N;"224";"224";\N;"134";"90";\N
"1034";"10";"2007-07-29";"284.6199951171875";\N;\N;\N;"224";"224";\N;"134";"90";\N
"1035";"10";"2007-07-30";"284.6000061035156";\N;\N;\N;"138";"224";\N;"134";"90";\N
"1036";"10";"2007-07-31";"284.5799865722656";\N;\N;\N;"138";"224";\N;"134";"90";\N
"1037";"10";"2007-08-01";"284.5599975585938";\N;\N;\N;"60";"146";\N;"135";"15";\N
"1038";"10";"2007-08-02";"284.5400085449219";\N;\N;\N;"57";"143";\N;"136";"8";\N
"1039";"10";"2007-08-03";"284.5199890136719";\N;\N;\N;"57";"144";\N;"136";"7";\N
"1040";"10";"2007-08-04";"284.4599914550781";\N;\N;\N;"0";"137";\N;"137";"0";\N
"1041";"10";"2007-08-05";"284.4299926757812";\N;\N;\N;"7";"137";\N;"137";"0";\N
"1042";"10";"2007-08-06";"284.4299926757812";\N;\N;\N;"140";"140";\N;"137";"4";\N
"1043";"10";"2007-08-07";"284.3999938964844";\N;\N;\N;"9";"139";\N;"135";"4";\N
"1044";"10";"2007-08-08";"284.3900146484375";\N;\N;\N;"103";"147";\N;"136";"11";\N
"1045";"10";"2007-08-09";"284.3800048828125";\N;\N;\N;"92";"136";\N;"136";"0";\N
"1046";"10";"2007-08-10";"284.3699951171875";\N;\N;\N;"100";"143";\N;"136";"7";\N
"1047";"10";"2007-08-11";"284.3500061035156";\N;\N;\N;"48";"135";\N;"135";"0";\N
"1048";"10";"2007-08-12";"284.3299865722656";\N;\N;\N;"48";"134";\N;"134";"0";\N
"1049";"10";"2007-08-13";"284.2999877929688";\N;\N;\N;"13";"143";\N;"136";"7";\N
"1050";"10";"2007-08-14";"284.2699890136719";\N;\N;\N;"17";"147";\N;"136";"11";\N
"1051";"10";"2007-08-15";"284.25";\N;\N;\N;"61";"147";\N;"136";"11";\N
"1052";"10";"2007-08-16";"284.2200012207031";\N;\N;\N;"6";"136";\N;"136";"0";\N
"1053";"10";"2007-08-17";"284.2000122070312";\N;\N;\N;"49";"136";\N;"136";"0";\N
"1054";"10";"2007-08-18";"284.1799926757812";\N;\N;\N;"49";"136";\N;"136";"0";\N
"1055";"10";"2007-08-19";"284.1499938964844";\N;\N;\N;"6";"136";\N;"136";"0";\N
"1056";"10";"2007-08-20";"284.1300048828125";\N;\N;\N;"47";"134";\N;"140";"0";\N
"1057";"10";"2007-08-21";"284.1099853515625";\N;\N;\N;"48";"135";\N;"135";"0";\N
"1058";"10";"2007-08-22";"284.0899963378906";\N;\N;\N;"37";"123";\N;"123";"0";\N
"1059";"10";"2007-08-23";"284.0799865722656";\N;\N;\N;"73";"116";\N;"116";"0";\N
"1060";"10";"2007-08-24";"284.0599975585938";\N;\N;\N;"47";"134";\N;"134";"0";\N
"1061";"10";"2007-08-25";"284.0400085449219";\N;\N;\N;"48";"135";\N;"124";"11";\N
"1062";"10";"2007-08-26";"284.010009765625";\N;\N;\N;"6";"136";\N;"136";"0";\N
"1063";"10";"2007-08-27";"283.989990234375";\N;\N;\N;"53";"136";\N;"136";"0";\N
"1064";"10";"2007-08-28";"283.9500122070312";\N;\N;\N;"0";"136";\N;"136";"0";\N
"1065";"10";"2007-08-29";"283.9200134277344";\N;\N;\N;"18";"137";\N;"137";"0";\N
"1066";"10";"2007-08-30";"283.8999938964844";\N;\N;\N;"58";"137";\N;"137";"0";\N
"1067";"10";"2007-08-31";"283.8800048828125";\N;\N;\N;"58";"137";\N;"137";"0";\N
"1068";"10";"2007-09-01";"283.8599853515625";\N;\N;\N;"57";"137";\N;"137";"0";\N
"1069";"10";"2007-09-02";"283.8299865722656";\N;\N;\N;"20";"138";\N;"138";"0";\N
"1070";"10";"2007-09-03";"283.7999877929688";\N;\N;\N;"18";"137";\N;"137";"0";\N
"1071";"10";"2007-09-04";"283.7699890136719";\N;\N;\N;"19";"137";\N;"137";"0";\N
"1072";"10";"2007-09-05";"283.75";\N;\N;\N;"58";"137";\N;"137";"0";\N
"1073";"10";"2007-09-06";"283.739990234375";\N;\N;\N;"90";"130";\N;"130";"0";\N
"1074";"10";"2007-09-07";"283.7099914550781";\N;\N;\N;"10";"128";\N;"128";"0";\N
"1075";"10";"2007-09-08";"283.6799926757812";\N;\N;\N;"10";"129";\N;"129";"0";\N
"1076";"10";"2007-09-09";"283.6499938964844";\N;\N;\N;"10";"129";\N;"129";"0";\N
"1077";"10";"2007-09-10";"283.6199951171875";\N;\N;\N;"12";"131";\N;"131";"0";\N
"1078";"10";"2007-09-11";"283.6000061035156";\N;\N;\N;"50";"129";\N;"129";"0";\N
"1079";"10";"2007-09-12";"283.5799865722656";\N;\N;\N;"90";"129";\N;"129";"0";\N
"1080";"10";"2007-09-13";"283.5700073242188";\N;\N;\N;"89";"128";\N;"128";"0";\N
"1081";"10";"2007-09-14";"283.5400085449219";\N;\N;\N;"9";"128";\N;"128";"0";\N
"1082";"10";"2007-09-15";"283.5299987792969";\N;\N;\N;"88";"128";\N;"128";"0";\N
"1083";"10";"2007-09-16";"283.5";\N;\N;\N;"9";"128";\N;"128";"0";\N
"1084";"10";"2007-09-17";"283.4700012207031";\N;\N;\N;"9";"128";\N;"128";"0";\N
"1085";"10";"2007-09-18";"283.4599914550781";\N;\N;\N;"88";"128";\N;"128";"0";\N
"1086";"10";"2007-09-19";"283.4599914550781";\N;\N;\N;"128";"128";\N;"128";"0";\N
"1087";"10";"2007-09-20";"283.4299926757812";\N;\N;\N;"9";"128";\N;"128";"0";\N
"1088";"10";"2007-09-21";"283.4299926757812";\N;\N;\N;"128";"128";\N;"128";"0";\N
"1089";"10";"2007-09-22";"283.3999938964844";\N;\N;\N;"9";"128";\N;"128";"0";\N
"1090";"10";"2007-09-23";"283.3900146484375";\N;\N;\N;"88";"128";\N;"128";"0";\N
"1091";"10";"2007-09-24";"283.3699951171875";\N;\N;\N;"49";"128";\N;"128";"0";\N
"1092";"10";"2007-09-25";"283.3599853515625";\N;\N;\N;"88";"128";\N;"128";"0";\N
"1093";"10";"2007-09-26";"283.3500061035156";\N;\N;\N;"88";"128";\N;"128";"0";\N
"1094";"10";"2007-09-27";"283.3399963378906";\N;\N;\N;"88";"128";\N;"128";"0";\N
"1095";"10";"2007-09-28";"283.3299865722656";\N;\N;\N;"88";"128";\N;"128";"0";\N
"1096";"10";"2007-09-29";"283.2999877929688";\N;\N;\N;"0";"128";\N;"128";"0";\N
"1097";"10";"2007-09-30";"283.2699890136719";\N;\N;\N;"10";"128";\N;"128";"0";\N
"1098";"12";"1993-04-01";"519.8499755859375";"12340";"99.08000183105469";"29180";"1953";"1689";"0.72000002861";"1689";"0";"77"
"1099";"12";"1993-04-02";"519.9099731445312";"12385.599609375";"99.44999694824219";"26510";"2089";"1561";"0.70800000429";"1561";"0";"98"
"1100";"12";"1993-04-03";"519.989990234375";"12446.400390625";"99.94000244140625";"26960";"2261";"1557";"0.72100001574";"1557";"0";"62"
"1101";"12";"1993-04-04";"520.0499877929688";"12493.2998046875";"100.31999969482422";"21780";"2205";"1662";"0.67699998617";"1341";"321";"135"
"1102";"12";"1993-04-05";"519.989990234375";"12446.400390625";"99.94000244140625";"33100";"2438";"2980";"0.72699999809";"1897";"1083";"35"
"1103";"12";"1993-04-06";"519.9600219726562";"12423.599609375";"99.76000213623047";"29890";"2655";"2919";"0.72500002384";"1719";"1200";"32"
"1104";"12";"1993-04-07";"519.9400024414062";"12408.400390625";"99.62999725341797";"27480";"2424";"2600";"0.6970000267";"1642";"958";"94"
"1105";"12";"1993-04-08";"519.9099731445312";"12385.599609375";"99.44999694824219";"28100";"2172";"2436";"0.69499999285";"1686";"750";"96"
"1106";"12";"1993-04-09";"519.97998046875";"12438.7998046875";"99.87999725341797";"14920";"2270";"1655";"0.58899998665";"1055";"600";"207"
"1107";"12";"1993-04-10";"519.9600219726562";"12423.599609375";"99.76000213623047";"29950";"2067";"2242";"0.70300000906";"1776";"467";"93"
"1108";"12";"1993-04-11";"520";"12454";"100";"16720";"2056";"1704";"0.59700000286";"1167";"538";"235"
"1109";"12";"1993-04-12";"520.02001953125";"12469.7001953125";"100.12999725341797";"29030";"2626";"2444";"0.69400000572";"1744";"700";"113"
"1110";"12";"1993-04-13";"520.02001953125";"12469.7001953125";"100.12999725341797";"27950";"2389";"2389";"0.68999999762";"1689";"700";"129"
"1111";"12";"1993-04-14";"519.97998046875";"12438.7998046875";"99.87999725341797";"32410";"2266";"2624";"0.70200002193";"1924";"700";"107"
"1112";"12";"1993-04-15";"519.9199829101562";"12393.2001953125";"99.51000213623047";"34340";"1884";"2411";"0.71399998665";"2003";"408";"83"
"1113";"12";"1993-04-16";"519.9000244140625";"12378";"99.38999938964844";"30180";"1993";"2169";"0.71100002527";"1769";"400";"87"
"1114";"12";"1993-04-17";"519.8599853515625";"12347.599609375";"99.1500015258789";"15790";"2237";"2589";"0.56499999762";"1164";"1425";"269"
"1115";"12";"1993-04-18";"519.8800048828125";"12362.7998046875";"99.2699966430664";"13710";"2024";"1848";"0.54699999094";"1043";"804";"276"
"1116";"12";"1993-04-19";"519.9099731445312";"12385.599609375";"99.44999694824219";"29310";"2222";"1958";"0.69499999285";"1758";"200";"120"
"1117";"12";"1993-04-20";"519.9199829101562";"12393.2001953125";"99.51000213623047";"28610";"2000";"1912";"0.69599997997";"1712";"200";"114"
"1118";"12";"1993-04-21";"519.9299926757812";"12400.7998046875";"99.56999969482422";"14610";"1825";"1737";"0.56900000572";"1070";"667";"248"
"1119";"12";"1993-04-22";"519.9299926757812";"12400.7998046875";"99.56999969482422";"27350";"1968";"1968";"0.68900001049";"1654";"314";"127"
"1120";"12";"1993-04-23";"519.9299926757812";"12400.7998046875";"99.56999969482422";"30250";"1811";"1811";"0.69599997997";"1811";"0";"133"
"1121";"12";"1993-04-24";"519.9099731445312";"12385.599609375";"99.44999694824219";"30980";"1646";"1822";"0.70899999142";"1822";"0";"93"
"1122";"12";"1993-04-25";"519.9500122070312";"12416";"99.69000244140625";"17560";"1555";"1203";"0.60799998045";"1203";"0";"226"
"1123";"12";"1993-04-26";"519.9500122070312";"12416";"99.69000244140625";"26530";"1617";"1617";"0.68300002813";"1617";"0";"142"
"1124";"12";"1993-04-27";"519.9500122070312";"12416";"99.69000244140625";"28510";"1692";"1692";"0.70200002193";"1692";"0";"106"
"1125";"12";"1993-04-28";"519.9299926757812";"12400.7998046875";"99.56999969482422";"30220";"1612";"1788";"0.70399999619";"1788";"0";"109"
"1126";"12";"1993-04-29";"519.9099731445312";"12385.599609375";"99.44999694824219";"29640";"1580";"1756";"0.70300000906";"1756";"0";"106"
"1127";"12";"1993-04-30";"519.8800048828125";"12362.7998046875";"99.2699966430664";"33590";"1684";"1948";"0.71799999475";"1948";"0";"82"
"1128";"12";"1993-05-01";"519.8499755859375";"12340";"99.08000183105469";"29960";"1492";"1756";"0.71100002527";"1756";"0";"67"
"1129";"12";"1993-05-02";"519.8099975585938";"12309.599609375";"98.83999633789062";"30610";"1435";"1787";"0.71399998665";"1787";"0";"73"
"1130";"12";"1993-05-03";"519.780029296875";"12286.7998046875";"98.66000366210938";"34610";"1718";"1981";"0.72799998522";"1981";"0";"33"
"1131";"12";"1993-05-04";"519.7100219726562";"12233.599609375";"98.2300033569336";"39820";"1616";"2232";"0.74299997091";"2232";"0";"6"
"1132";"12";"1993-05-05";"519.6300048828125";"12172.7998046875";"97.73999786376953";"39740";"1538";"2242";"0.73900002241";"2242";"0";"20"
"1133";"12";"1993-05-06";"519.5999755859375";"12150";"97.55999755859375";"32140";"1606";"1869";"0.7160000205";"1869";"0";"67"
"1134";"12";"1993-05-07";"519.5599975585938";"12119.599609375";"97.30999755859375";"32400";"1538";"1890";"0.71399998665";"1890";"0";"80"
"1135";"12";"1993-05-08";"519.6199951171875";"12165.2001953125";"97.68000030517578";"14650";"1587";"1059";"0.5759999752";"1059";"0";"232"
"1136";"12";"1993-05-09";"519.6799926757812";"12210.7998046875";"98.05000305175781";"17330";"1690";"1162";"0.62199997902";"1162";"0";"194"
"1137";"12";"1993-05-10";"519.6699829101562";"12203.2001953125";"97.98999786376953";"25110";"1430";"1518";"0.68900001049";"1518";"0";"105"
"1138";"12";"1993-05-11";"519.6799926757812";"12210.7998046875";"98.05000305175781";"26670";"1700";"1612";"0.68900001049";"1612";"0";"112"
"1139";"12";"1993-05-12";"519.6500244140625";"12188";"97.86000061035156";"30120";"1516";"1780";"0.70499998331";"1780";"0";"100"
"1140";"12";"1993-05-13";"519.6199951171875";"12165.2001953125";"97.68000030517578";"31330";"1580";"1844";"0.70800000429";"1844";"0";"96"
"1141";"12";"1993-05-14";"519.5800170898438";"12134.7998046875";"97.44000244140625";"32630";"1551";"1903";"0.71399998665";"1903";"0";"73"
"1142";"12";"1993-05-15";"519.530029296875";"12096.7998046875";"97.12999725341797";"27750";"1231";"1671";"0.69199997187";"1671";"0";"108"
"1143";"12";"1993-05-16";"519.5900268554688";"12142.400390625";"97.5";"8010";"1302";"774";"0.43099999428";"774";"0";"327"
"1144";"12";"1993-05-17";"519.5800170898438";"12134.7998046875";"97.44000244140625";"22950";"1360";"1448";"0.66000002623";"1448";"0";"156"
"1145";"12";"1993-05-18";"519.5499877929688";"12112";"97.25";"23560";"1204";"1468";"0.66900002956";"1468";"0";"139"
"1146";"12";"1993-05-19";"519.530029296875";"12096.7998046875";"97.12999725341797";"18940";"1088";"1264";"0.625";"1264";"0";"202"
"1147";"12";"1993-05-20";"519.530029296875";"12096.7998046875";"97.12999725341797";"19780";"1296";"1296";"0.63599997759";"1296";"0";"185"
"1148";"12";"1993-05-21";"519.52001953125";"12089.2001953125";"97.06999969482422";"17710";"1117";"1205";"0.61299997568";"1205";"0";"207"
"1149";"12";"1993-05-22";"519.510009765625";"12081.599609375";"97.01000213623047";"20610";"1256";"1344";"0.63899999857";"1344";"0";"198"
"1150";"12";"1993-05-23";"519.5399780273438";"12104.400390625";"97.19000244140625";"12520";"1235";"971";"0.53700000048";"971";"0";"268"
"1151";"12";"1993-05-24";"519.5499877929688";"12112";"97.25";"18230";"1320";"1232";"0.61699998379";"1232";"0";"212"
"1152";"12";"1993-05-25";"519.510009765625";"12081.599609375";"97.01000213623047";"26720";"1286";"1638";"0.68000000715";"1638";"0";"146"
"1153";"12";"1993-05-26";"519.489990234375";"12066.400390625";"96.88999938964844";"23810";"1312";"1488";"0.66699999571";"1488";"0";"152"
"1154";"12";"1993-05-27";"519.4600219726562";"12043.599609375";"96.69999694824219";"26920";"1367";"1631";"0.68800002337";"1631";"0";"113"
"1155";"12";"1993-05-28";"519.4199829101562";"12013.2001953125";"96.45999908447266";"28770";"1366";"1718";"0.69800001383";"1718";"0";"94"
"1156";"12";"1993-05-29";"519.3900146484375";"11990.400390625";"96.27999877929688";"25950";"1312";"1576";"0.68599998951";"1576";"0";"108"
"1157";"12";"1993-05-30";"519.3900146484375";"11990.400390625";"96.27999877929688";"18580";"1256";"1256";"0.61599999666";"1256";"0";"222"
"1158";"12";"1993-05-31";"519.4299926757812";"12020.7998046875";"96.5199966430664";"22600";"1783";"1431";"0.65799999237";"1431";"0";"156"
"1159";"12";"1993-06-01";"519.4000244140625";"11998";"96.33999633789062";"25250";"1299";"1563";"0.67299997807";"1563";"0";"144"
"1160";"12";"1993-06-02";"519.3699951171875";"11975.2001953125";"96.16000366210938";"24750";"1266";"1530";"0.6740000248";"1530";"0";"136"
"1161";"12";"1993-06-03";"519.3499755859375";"11960";"96.02999877929688";"19310";"1104";"1280";"0.62800002098";"1280";"0";"197"
"1162";"12";"1993-06-04";"519.3200073242188";"11937.2001953125";"95.8499984741211";"24090";"1240";"1504";"0.66699999571";"1504";"0";"150"
"1163";"12";"1993-06-05";"519.3099975585938";"11929.599609375";"95.79000091552734";"15210";"1010";"1098";"0.57700002193";"1098";"0";"249"
"1164";"12";"1993-06-06";"519.280029296875";"11906.7998046875";"95.61000061035156";"18400";"971";"1234";"0.62099999189";"1234";"0";"195"
"1165";"12";"1993-06-07";"519.25";"11884";"95.41999816894531";"20000";"1043";"1307";"0.63700002432";"1307";"0";"178"
"1166";"12";"1993-06-08";"519.2000122070312";"11846";"95.12000274658203";"28380";"1290";"1730";"0.68400001526";"1730";"0";"139"
"1167";"12";"1993-06-09";"519.1500244140625";"11808";"94.80999755859375";"24950";"1111";"1550";"0.67100000381";"1550";"0";"152"
"1168";"12";"1993-06-10";"519.1799926757812";"11830.7998046875";"95";"13400";"1289";"1025";"0.54500001669";"1025";"0";"282"
"1169";"12";"1993-06-11";"519.1799926757812";"11830.7998046875";"95";"16260";"1139";"1139";"0.59500002861";"1139";"0";"219"
"1170";"12";"1993-06-12";"519.1900024414062";"11838.400390625";"95.05999755859375";"11560";"1025";"937";"0.51399999857";"937";"0";"289"
"1171";"12";"1993-06-13";"519.1699829101562";"11823.2001953125";"94.93000030517578";"14580";"901";"1077";"0.56400001049";"1077";"0";"262"
"1172";"12";"1993-06-14";"519.1699829101562";"11823.2001953125";"94.93000030517578";"16740";"1164";"1164";"0.59899997711";"1164";"0";"224"
"1173";"12";"1993-06-15";"519.1500244140625";"11808";"94.80999755859375";"19970";"1132";"1308";"0.63599997759";"1308";"0";"183"
"1174";"12";"1993-06-16";"519.1099853515625";"11777.599609375";"94.56999969482422";"21570";"1025";"1376";"0.65299999714";"1376";"0";"153"
"1175";"12";"1993-06-17";"519.0499877929688";"11732";"94.19999694824219";"25220";"1035";"1563";"0.67299997807";"1563";"0";"149"
"1176";"12";"1993-06-18";"519";"11694";"93.9000015258789";"20010";"878";"1318";"0.63200002909";"1318";"0";"194"
"1177";"12";"1993-06-19";"518.989990234375";"11686.7001953125";"93.83999633789062";"17220";"1106";"1191";"0.60299998522";"1191";"0";"226"
"1178";"12";"1993-06-20";"518.969970703125";"11672";"93.72000122070312";"15280";"929";"1099";"0.57899999619";"1099";"0";"236"
"1179";"12";"1993-06-21";"518.9500122070312";"11657.2998046875";"93.5999984741211";"21760";"1230";"1400";"0.64700001478";"1400";"0";"171"
"1180";"12";"1993-06-22";"518.9000244140625";"11620.599609375";"93.30999755859375";"26510";"1196";"1621";"0.6819999814";"1621";"0";"118"
"1181";"12";"1993-06-23";"518.8300170898438";"11569.2001953125";"92.9000015258789";"27900";"1106";"1701";"0.68300002813";"1701";"0";"129"
"1182";"12";"1993-06-24";"518.7899780273438";"11539.900390625";"92.66000366210938";"24330";"1191";"1531";"0.66200000048";"1531";"0";"160"
"1183";"12";"1993-06-25";"518.760009765625";"11517.7998046875";"92.4800033569336";"20840";"1105";"1360";"0.63899999857";"1360";"0";"175"
"1184";"12";"1993-06-26";"518.72998046875";"11495.7998046875";"92.30999755859375";"19030";"957";"1212";"0.65399998426";"1212";"0";"145"
"1185";"12";"1993-06-27";"518.719970703125";"11488.5";"92.25";"15940";"923";"1008";"0.6589999795";"1008";"0";"124"
"1186";"12";"1993-06-28";"518.6599731445312";"11444.400390625";"91.88999938964844";"23070";"882";"1392";"0.68999999762";"1392";"0";"102"
"1187";"12";"1993-06-29";"518.5900268554688";"11393.099609375";"91.4800033569336";"27750";"1090";"1685";"0.68599998951";"1685";"0";"114"
"1188";"12";"1993-06-30";"518.5599975585938";"11371";"91.30000305175781";"22860";"1204";"1459";"0.65299999714";"1459";"0";"170"
"1189";"12";"1993-07-01";"518.52001953125";"11341.7001953125";"91.06999969482422";"23220";"1136";"1476";"0.65499997139";"1476";"0";"162"
"1190";"12";"1993-07-02";"518.469970703125";"11305";"90.7699966430664";"22380";"981";"1406";"0.6629999876";"1406";"0";"134"
"1191";"12";"1993-07-03";"518.4299926757812";"11275.599609375";"90.54000091552734";"19040";"917";"1257";"0.63099998236";"1257";"0";"182"
"1192";"12";"1993-07-04";"518.4199829101562";"11268.2998046875";"90.4800033569336";"15950";"1040";"1125";"0.5910000205";"1125";"0";"216"
"1193";"12";"1993-07-05";"518.3599853515625";"11224.2001953125";"90.12999725341797";"25000";"1048";"1557";"0.66900002956";"1557";"0";"134"
"1194";"12";"1993-07-06";"518.2899780273438";"11172.900390625";"89.70999908447266";"29400";"1151";"1745";"0.70200002193";"1745";"0";"66"
"1195";"12";"1993-07-07";"518.1799926757812";"11092.099609375";"89.05999755859375";"27840";"789";"1724";"0.67299997807";"1724";"0";"136"
"1196";"12";"1993-07-08";"518.1599731445312";"11077.400390625";"88.94999694824219";"19130";"1110";"1280";"0.62300002575";"1280";"0";"193"
"1197";"12";"1993-07-09";"518.1400146484375";"11062.7998046875";"88.83000183105469";"17280";"1036";"1206";"0.59700000286";"1206";"0";"225"
"1198";"12";"1993-07-10";"518.0800170898438";"11018.7001953125";"88.4800033569336";"23070";"944";"1453";"0.66100001335";"1453";"0";"145"
"1199";"12";"1993-07-11";"518.030029296875";"10982";"88.18000030517578";"17770";"807";"1232";"0.60100001097";"1232";"0";"222"
"1200";"12";"1993-07-12";"518";"10960";"88";"21710";"1155";"1410";"0.64200001955";"1410";"0";"175"
"1201";"12";"1993-07-13";"517.9199829101562";"10903.2998046875";"87.55000305175781";"25140";"929";"1585";"0.66100001335";"1585";"0";"150"
"1202";"12";"1993-07-14";"517.8800048828125";"10874.900390625";"87.31999969482422";"22030";"1110";"1438";"0.63800001144";"1438";"0";"182"
"1203";"12";"1993-07-15";"517.8200073242188";"10832.400390625";"86.9800033569336";"25850";"1108";"1601";"0.67299997807";"1601";"0";"117"
"1204";"12";"1993-07-16";"517.760009765625";"10789.7998046875";"86.63999938964844";"23710";"1024";"1516";"0.65200001001";"1516";"0";"157"
"1205";"12";"1993-07-17";"517.6799926757812";"10733.099609375";"86.18000030517578";"20570";"719";"1375";"0.62300002575";"1375";"0";"208"
"1206";"12";"1993-07-18";"517.6500244140625";"10711.7998046875";"86.01000213623047";"14650";"863";"1109";"0.55000001192";"1109";"0";"278"
"1207";"12";"1993-07-19";"517.5800170898438";"10662.2001953125";"85.61000061035156";"24670";"945";"1519";"0.67699998617";"1519";"0";"115"
"1208";"12";"1993-07-20";"517.5";"10605.5";"85.16000366210938";"28020";"1024";"1680";"0.69499999285";"1680";"0";"83"
"1209";"12";"1993-07-21";"517.4199829101562";"10548.7998046875";"84.69999694824219";"27780";"1010";"1667";"0.69400000572";"1667";"0";"77"
"1210";"12";"1993-07-22";"517.3499755859375";"10499.2001953125";"84.30000305175781";"27740";"1095";"1670";"0.69199997187";"1670";"0";"83"
"1211";"12";"1993-07-23";"517.280029296875";"10449.5";"83.9000015258789";"26930";"1058";"1632";"0.68800002337";"1632";"0";"90"
"1212";"12";"1993-07-24";"517.239990234375";"10421.2001953125";"83.68000030517578";"17010";"824";"1152";"0.61500000954";"1152";"0";"181"
"1213";"12";"1993-07-25";"517.1799926757812";"10378.599609375";"83.33999633789062";"17440";"675";"1167";"0.62300002575";"1167";"0";"169"
"1214";"12";"1993-07-26";"517.1599731445312";"10364.400390625";"83.22000122070312";"20100";"1087";"1251";"0.66900002956";"1251";"0";"107"
"1215";"12";"1993-07-27";"517.1199951171875";"10336.099609375";"82.98999786376953";"21030";"940";"1268";"0.69099998474";"1268";"0";"65"
"1216";"12";"1993-07-28";"517.0999755859375";"10321.900390625";"82.87999725341797";"21930";"1172";"1336";"0.68400001526";"1336";"0";"83"
"1217";"12";"1993-07-29";"517.0499877929688";"10286.5";"82.5999984741211";"22560";"955";"1366";"0.68800002337";"1366";"0";"83"
"1218";"12";"1993-07-30";"517";"10251";"82.30999755859375";"20180";"808";"1218";"0.68999999762";"1218";"0";"72"
"1219";"12";"1993-07-31";"516.9600219726562";"10223.599609375";"82.08999633789062";"21520";"983";"1299";"0.68999999762";"1299";"0";"63"
